"id_prod","PUNTO DE VENTA","TIPO PRODUCTO","MARCA","MODELO","COLOR","TECNOLOGIA","MEMORIA INTERNA","MEMORIA RAM","TECNOLOGIA SIM","TIPO PROCESADOR","DETALLE TECNICO","DISPOSITIVO DESTINO","TIPO ACCESORIO","MATERIA","VOLTAJE","TIPO CONEXION","RUTA CAPTURA","d_extension_captura","v_peso_captura","d_dimension_captura"
"40","CHOSICA","Equipo Celular","LOGIC","2G B7 BAR PHONE","BLUE","2G","32 MB","32 MB","Dual SIM","\N","RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-810039955741_K-20260826081059.jpg","jpg","78537.0000","width: 514 x height: 758"
"37","LURIN","Equipo Celular","IPRO","F188","NEGRO","2G","32 MB","32 MB","Dual SIM","\N","BATERIA 1000 mAh","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROF188BLACK_K-20260826072445.jpg","jpg","38382.0000","width: 378 x height: 627"
"42","\N","TFI","LOGIC","FIXO 240K","NEGRO","\N","\N","\N","One SIM","\N","4 GB ROM y 512 MB RAM","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/tfi/TFI_CODE-70053749_K-20260826081716.jpg","jpg","76664.0000","width: 807 x height: 864"
"5","CHOSICA","Equipo Celular","APPLE","IPHONE 16","BLACK","5G","128 GB","8 GB","One SIM","Apple A18 Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195949821813_K-20260825185646.jpg","jpg","37249.0000","width: 524 x height: 649"
"17","CIENEGUILLA","Equipo Celular","HONOR","600","NEGRO","5G","512 GB","8 GB","One SIM","Qualcomm Snapdragon 7","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6942785101678_K-20260825215846.jpg","jpg","44673.0000","width: 481 x height: 670"
"3","CHOSICA","Equipo Celular","APPLE","IPHONE 14","MIDNIGHT","5G","128 GB","6 GB","One SIM","Apple A15 Bionic Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-194253408000_K-20260825173652.jpg","jpg","37605.0000","width: 478 x height: 628"
"36","LURIN","Equipo Celular","IPRO","F183","NEGRO","3G","32 MB","32 MB","Dual SIM","\N","RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROF183BLACK_K-20260826072004.jpg","jpg","51037.0000","width: 624 x height: 722"
"36","CHOSICA","Equipo Celular","IPRO","F183","NEGRO","3G","32 MB","32 MB","Dual SIM","\N","RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROF183BLACK_K-20260826072004.jpg","jpg","51037.0000","width: 624 x height: 722"
"36","CHOSICA","Equipo Celular","IPRO","F183","NEGRO","3G","32 MB","32 MB","Dual SIM","\N","RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROF183BLACK_K-20260826072004.jpg","jpg","51037.0000","width: 624 x height: 722"
"36","CHOSICA","Equipo Celular","IPRO","F183","NEGRO","3G","32 MB","32 MB","Dual SIM","\N","RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROF183BLACK_K-20260826072004.jpg","jpg","51037.0000","width: 624 x height: 722"
"36","CHOSICA","Equipo Celular","IPRO","F183","NEGRO","3G","32 MB","32 MB","Dual SIM","\N","RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROF183BLACK_K-20260826072004.jpg","jpg","51037.0000","width: 624 x height: 722"
"36","CHOSICA","Equipo Celular","IPRO","F183","NEGRO","3G","32 MB","32 MB","Dual SIM","\N","RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROF183BLACK_K-20260826072004.jpg","jpg","51037.0000","width: 624 x height: 722"
"35","CHOSICA","Equipo Celular","IPRO","A9MINI","BLACK","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA9MINIBLACK_K-20260825231504.jpg","jpg","43230.0000","width: 444 x height: 575"
"35","CHOSICA","Equipo Celular","IPRO","A9MINI","BLACK","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA9MINIBLACK_K-20260825231504.jpg","jpg","43230.0000","width: 444 x height: 575"
"35","CHOSICA","Equipo Celular","IPRO","A9MINI","BLACK","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA9MINIBLACK_K-20260825231504.jpg","jpg","43230.0000","width: 444 x height: 575"
"34","CHOSICA","Equipo Celular","IPRO","A6MINI","BLACK","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 1000 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA6MINI_K-20260825231123.jpg","jpg","46545.0000","width: 629 x height: 642"
"34","CHOSICA","Equipo Celular","IPRO","A6MINI","BLACK","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 1000 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA6MINI_K-20260825231123.jpg","jpg","46545.0000","width: 629 x height: 642"
"34","CHOSICA","Equipo Celular","IPRO","A6MINI","BLACK","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 1000 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA6MINI_K-20260825231123.jpg","jpg","46545.0000","width: 629 x height: 642"
"33","CHOSICA","Equipo Celular","IPRO","A32","BLACK+BLUE","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 1000 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA32BLACK+BLUE_K-20260825230842.jpg","jpg","102265.0000","width: 594 x height: 806"
"33","CHOSICA","Equipo Celular","IPRO","A32","BLACK+BLUE","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 1000 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA32BLACK+BLUE_K-20260825230842.jpg","jpg","102265.0000","width: 594 x height: 806"
"32","CHOSICA","Equipo Celular","IPRO","A32","BLACK","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 1000 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA32BLACK_K-20260825230609.jpg","jpg","33466.0000","width: 382 x height: 658"
"46","LURIN","Equipo Celular","MOTOROLA","MOTO G47","PANTONE IMPENETRABLE (GRIS)","5G","128 GB","8 GB","One SIM","MediaTek Dimensity 6300 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-840493628066_K-20260826092855.jpg","jpg","44671.0000","width: 503 x height: 605"
"1","LURIN","Equipo Celular","APPLE","IPHONE 13","NEGRO MEDIANOCHE","5G","128 GB","4 GB","One SIM","Apple A15 Bionic Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-194252707166_K-20260825120630.jpg","jpg","68724.0000","width: 981 x height: 985"
"4","CHOSICA","Equipo Celular","APPLE","IPHONE 15","BLACK","5G","128 GB","6 GB","One SIM","Apple A16 Bionic Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195949035913_K-20260825174213.jpg","jpg","38861.0000","width: 472 x height: 619"
"52","CIENEGUILLA","Equipo Celular","OPPO","RENO 14F","VERDE","5G","256 GB","12 GB","One SIM","Qualcomm Snapdragon 6","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932169377423_K-20260826095911.jpg","jpg","70096.0000","width: 647 x height: 817"
"22","LURIN","Equipo Celular","HONOR","MAGIC 8 LITE","DORADO AMANECER","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885190_K-20260825222141.jpg","jpg","61686.0000","width: 655 x height: 763"
"41","CHOSICA","Equipo Celular","LOGIC","2G B7 BAR PHONE","RED","2G","32 MB","32 MB","Dual SIM","\N","RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-810039955734_K-20260826081340.jpg","jpg","94837.0000","width: 589 x height: 861"
"46","CHOSICA","Equipo Celular","MOTOROLA","MOTO G47","PANTONE IMPENETRABLE (GRIS)","5G","128 GB","8 GB","One SIM","MediaTek Dimensity 6300 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-840493628066_K-20260826092855.jpg","jpg","44671.0000","width: 503 x height: 605"
"23","CHOSICA","Equipo Celular","HONOR","X5B","NEGRO MEDIANOCHE","4G","128 GB","4 GB + 4 GB","One SIM","MediaTek Helio G36 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70060620_K-20260825222643.jpg","jpg","67631.0000","width: 725 x height: 888"
"50","LURIN","Equipo Celular","OPPO","A6X","CLARO GRIS","5G","256 GB","8 GB","One SIM","MediaTek Dimensity 6300 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932169392327_K-20260826095236.jpg","jpg","56293.0000","width: 541 x height: 701"
"52","CHOSICA","Equipo Celular","OPPO","RENO 14F","VERDE","5G","256 GB","12 GB","One SIM","Qualcomm Snapdragon 6","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932169377423_K-20260826095911.jpg","jpg","70096.0000","width: 647 x height: 817"
"31","CHOSICA","Equipo Celular","IPRO","A12","SKY BLUE","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 800 mAh","\N","\N","Plastico","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA12BLACK_K-20260825230302.jpg","jpg","38907.0000","width: 348 x height: 696"
"31","CHOSICA","Equipo Celular","IPRO","A12","SKY BLUE","2G","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM INALAMBRICA, BATERIA 800 mAh","\N","\N","Plastico","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROA12BLACK_K-20260825230302.jpg","jpg","38907.0000","width: 348 x height: 696"
"15","CHOSICA","Equipo Celular","HELLO","HI FLIP","RED","2G","32 MB","32 MB","Dual SIM","\N","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-HIFLIP250400107RED_K-20260825194739.jpg","jpg","54227.0000","width: 628 x height: 793"
"14","CHOSICA","Equipo Celular","CORN","K4","BLACK","2G","32 MB","32 MB","Dual SIM","\N","BLUETOOTH, RADIO FM INALAMBRICA, BATERIA 800 mAh","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-K42505005823_K-20260825194007.jpg","jpg","33166.0000","width: 294 x height: 698"
"74","CHOSICA","Equipo Celular","UNONU","CLEAR BAR PHONE","BLACK","4G LTE","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-810039955826_K-20260826135252.jpg","jpg","71074.0000","width: 633 x height: 864"
"74","CHOSICA","Equipo Celular","UNONU","CLEAR BAR PHONE","BLACK","4G LTE","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-810039955826_K-20260826135252.jpg","jpg","71074.0000","width: 633 x height: 864"
"17","CHOSICA","Equipo Celular","HONOR","600","NEGRO","5G","512 GB","8 GB","One SIM","Qualcomm Snapdragon 7","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6942785101678_K-20260825215846.jpg","jpg","44673.0000","width: 481 x height: 670"
"26","LURIN","Equipo Celular","HONOR","X5D","NEGRO","4G LTE","128 GB","4 GB + 4 GB","Dual SIM","MediaTek Helio G81 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70071323_K-20260825224120.jpg","jpg","70676.0000","width: 696 x height: 872"
"26","LURIN","Equipo Celular","HONOR","X5D","NEGRO","4G LTE","128 GB","4 GB + 4 GB","Dual SIM","MediaTek Helio G81 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70071323_K-20260825224120.jpg","jpg","70676.0000","width: 696 x height: 872"
"26","CIENEGUILLA","Equipo Celular","HONOR","X5D","NEGRO","4G LTE","128 GB","4 GB + 4 GB","Dual SIM","MediaTek Helio G81 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70071323_K-20260825224120.jpg","jpg","70676.0000","width: 696 x height: 872"
"26","CIENEGUILLA","Equipo Celular","HONOR","X5D","NEGRO","4G LTE","128 GB","4 GB + 4 GB","Dual SIM","MediaTek Helio G81 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70071323_K-20260825224120.jpg","jpg","70676.0000","width: 696 x height: 872"
"26","CHOSICA","Equipo Celular","HONOR","X5D","NEGRO","4G LTE","128 GB","4 GB + 4 GB","Dual SIM","MediaTek Helio G81 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70071323_K-20260825224120.jpg","jpg","70676.0000","width: 696 x height: 872"
"49","LURIN","Equipo Celular","OPPO","A5","BLANCO","5G","256 GB","8 GB","One SIM","MediaTek Dimensity 6300 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70070834_K-20260826094324.jpg","jpg","51740.0000","width: 538 x height: 652"
"49","CHOSICA","Equipo Celular","OPPO","A5","BLANCO","5G","256 GB","8 GB","One SIM","MediaTek Dimensity 6300 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70070834_K-20260826094324.jpg","jpg","51740.0000","width: 538 x height: 652"
"50","CHOSICA","Equipo Celular","OPPO","A6X","CLARO GRIS","5G","256 GB","8 GB","One SIM","MediaTek Dimensity 6300 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932169392327_K-20260826095236.jpg","jpg","56293.0000","width: 541 x height: 701"
"52","LURIN","Equipo Celular","OPPO","RENO 14F","VERDE","5G","256 GB","12 GB","One SIM","Qualcomm Snapdragon 6","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932169377423_K-20260826095911.jpg","jpg","70096.0000","width: 647 x height: 817"
"51","LURIN","Equipo Celular","OPPO","A6X","CLARO MORADO","5G","256 GB","4 GB","One SIM","MediaTek Dimensity 6300 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932169392310_K-20260826095605.jpg","jpg","54528.0000","width: 568 x height: 696"
"51","CIENEGUILLA","Equipo Celular","OPPO","A6X","CLARO MORADO","5G","256 GB","4 GB","One SIM","MediaTek Dimensity 6300 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932169392310_K-20260826095605.jpg","jpg","54528.0000","width: 568 x height: 696"
"5","LURIN","Equipo Celular","APPLE","IPHONE 16","BLACK","5G","128 GB","8 GB","One SIM","Apple A18 Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195949821813_K-20260825185646.jpg","jpg","37249.0000","width: 524 x height: 649"
"17","LURIN","Equipo Celular","HONOR","600","NEGRO","5G","512 GB","8 GB","One SIM","Qualcomm Snapdragon 7","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6942785101678_K-20260825215846.jpg","jpg","44673.0000","width: 481 x height: 670"
"16","CIENEGUILLA","Equipo Celular","HONOR","400","DORADO DUNA","5G","512 GB","12 GB","One SIM","Qualcomm Snapdragon 7","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520870998_K-20260825215537.jpg","jpg","33280.0000","width: 434 x height: 538"
"9","CHOSICA","Equipo Celular","APPLE","IPHONE 17 PRO","DEEP BLUE","5G","512 GB","12 GB","One SIM","Apple A19 Pro Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950628074_K-20260825191418.jpg","jpg","44864.0000","width: 498 x height: 622"
"8","CHOSICA","Equipo Celular","APPLE","IPHONE 17 PRO","SILVER","5G","256 GB","12 GB","One SIM","Apple A19 Pro Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950627077_K-20260825191027.jpg","jpg","43406.0000","width: 508 x height: 634"
"7","LURIN","Equipo Celular","APPLE","IPHONE 17 PRO","COSMIC ORANGE","5G","256 GB","12 GB","One SIM","Apple A19 Pro Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950627275_K-20260825190627.jpg","jpg","52734.0000","width: 498 x height: 624"
"12","CIENEGUILLA","Equipo Celular","APPLE","IPHONE 17 PRO MAX","SILVER","5G","256 GB","12 GB","One SIM","Apple A19 Pro Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950638721_K-20260825192456.jpg","jpg","45377.0000","width: 518 x height: 673"
"12","CHOSICA","Equipo Celular","APPLE","IPHONE 17 PRO MAX","SILVER","5G","256 GB","12 GB","One SIM","Apple A19 Pro Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950638721_K-20260825192456.jpg","jpg","45377.0000","width: 518 x height: 673"
"12","CHOSICA","Equipo Celular","APPLE","IPHONE 17 PRO MAX","SILVER","5G","256 GB","12 GB","One SIM","Apple A19 Pro Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950638721_K-20260825192456.jpg","jpg","45377.0000","width: 518 x height: 673"
"11","LURIN","Equipo Celular","APPLE","IPHONE 17 PRO MAX","DEEP BLUE","5G","256 GB","12 GB","One SIM","Apple A19 Pro Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950639124_K-20260825192124.jpg","jpg","48006.0000","width: 525 x height: 674"
"10","LURIN","Equipo Celular","APPLE","IPHONE 17 PRO MAX","COSMIC ORANGE","5G","256 GB","12 GB","One SIM","Apple A19 Pro Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950638929_K-20260825191831.jpg","jpg","55146.0000","width: 530 x height: 681"
"25","CHOSICA","Equipo Celular","HONOR","X5C","NEGRO MEDIANOCHE","4G LTE","128 GB","4 GB + 4 GB","One SIM","MediaTek Helio G81 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520878536_K-20260825223717.jpg","jpg","79832.0000","width: 666 x height: 821"
"24","CHOSICA","Equipo Celular","HONOR","X5B PLUS","NEGRO MEDIANOCHE","4G LTE","256 GB","4 GB + 4 GB","One SIM","MediaTek Helio G36 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-70060623_K-20260825223307.jpg","jpg","74731.0000","width: 628 x height: 774"
"50","CHOSICA","Equipo Celular","OPPO","A6X","CLARO GRIS","5G","256 GB","8 GB","One SIM","MediaTek Dimensity 6300 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6932169392327_K-20260826095236.jpg","jpg","56293.0000","width: 541 x height: 701"
"22","CIENEGUILLA","Equipo Celular","HONOR","MAGIC 8 LITE","DORADO AMANECER","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885190_K-20260825222141.jpg","jpg","61686.0000","width: 655 x height: 763"
"22","CIENEGUILLA","Equipo Celular","HONOR","MAGIC 8 LITE","DORADO AMANECER","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885190_K-20260825222141.jpg","jpg","61686.0000","width: 655 x height: 763"
"22","CHOSICA","Equipo Celular","HONOR","MAGIC 8 LITE","DORADO AMANECER","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885190_K-20260825222141.jpg","jpg","61686.0000","width: 655 x height: 763"
"22","CHOSICA","Equipo Celular","HONOR","MAGIC 8 LITE","DORADO AMANECER","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885190_K-20260825222141.jpg","jpg","61686.0000","width: 655 x height: 763"
"20","CHOSICA","Equipo Celular","HONOR","MAGIC 8 LITE","NEGRO MEDIANOCHE","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885176_K-20260825221620.jpg","jpg","81160.0000","width: 718 x height: 852"
"39","CHOSICA","Equipo Celular","IPRO","K5","BLACK","4G LTE","128 MB","48 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM, BATERIA 1000 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROK5BLACK_K-20260826080728.jpg","jpg","53138.0000","width: 463 x height: 798"
"21","LURIN","Equipo Celular","HONOR","MAGIC 8 LITE","VERDE BOSQUE","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885183_K-20260825221948.jpg","jpg","66437.0000","width: 689 x height: 757"
"21","CHOSICA","Equipo Celular","HONOR","MAGIC 8 LITE","VERDE BOSQUE","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885183_K-20260825221948.jpg","jpg","66437.0000","width: 689 x height: 757"
"22","LURIN","Equipo Celular","HONOR","MAGIC 8 LITE","DORADO AMANECER","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885190_K-20260825222141.jpg","jpg","61686.0000","width: 655 x height: 763"
"38","LURIN","Equipo Celular","IPRO","K1","RED","4G LTE","32 MB","32 MB","Dual SIM","\N","REPRODUCTOR MP3 y MP4, RADIO FM, BATERIA 800 mAh, LINTERNA","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-PQ4IPROK1RED_K-20260826072943.jpg","jpg","61246.0000","width: 594 x height: 855"
"6","LURIN","Equipo Celular","APPLE","IPHONE 17","BLACK","5G","256 GB","8 GB","\N","Apple A19 Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950643411_K-20260825185929.jpg","jpg","36161.0000","width: 503 x height: 632"
"21","CHOSICA","Equipo Celular","HONOR","MAGIC 8 LITE","VERDE BOSQUE","5G","512 GB","8 GB","Dual SIM","Qualcomm Snapdragon 6 Octa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-6936520885183_K-20260825221948.jpg","jpg","66437.0000","width: 689 x height: 757"
"6","CHOSICA","Equipo Celular","APPLE","IPHONE 17","BLACK","5G","256 GB","8 GB","\N","Apple A19 Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-195950643411_K-20260825185929.jpg","jpg","36161.0000","width: 503 x height: 632"
"2","CIENEGUILLA","Equipo Celular","APPLE","IPHONE 13","STARLIGHT","5G","128 GB","4 GB","\N","Apple A15 Bionic Hexa-core","\N","\N","\N","\N","\N","\N","https://expansiontecmye.pe/daavif/assets/equipos/celular/CEL_CODE-194252707432_K-20260825141934.jpg","jpg","60002.0000","width: 639 x height: 842"
